-.0199844,-.1
-.0197844,-.1
-.0195844,-.14
-.0193844,-.1
-.0191844,-.14
-.0189844,-.1
-.0187844,-.18
-.0185844,-.14
-.0183844,-.14
-.0181844,-.14
-.0179844,-.1
-.0177844,-.14
-.0175844,-.14
-.0173844,-.1
-.0171844,-.14
-.0169844,-.1
-.0167844,-.14
-.0165844,-.06
-.0163844,-.1
-.0161844,-.1
-.0159844,-.14
-.0157844,-.14
-.0155844,-.14
-.0153844,-.1
-.0151844,-.1
-.0149844,-.02
-.0147844,-.14
-.0145844,-.1
-.0143844,-.14
-.0141844,-.14
-.0139844,-.1
-.0137844,-.06
-.0135844,-.1
-.0133844,-.1
-.0131844,-.14
-.0129844,-.1
-.0127844,-.1
-.0125844,-.1
-.0123844,-.1
-.0121844,-.14
-.0119844,-.14
-.0117844,-.1
-.0115844,-.14
-.0113844,-.1
-.0111844,-.1
-.0109844,-.14
-.0107844,-.14
-.0105844,-.14
-.0103844,-.1
-.0101844,-.1
-.00998444,-.1
-.00978444,-.1
-.00958444,-.1
-.00938444,-.06
-.00918444,-.1
-.00898444,-.06
-.00878444,-.1
-.00858444,-.1
-.00838444,-.1
-.00818444,-.06
-.00798444,-.14
-.00778444,-.1
-.00758444,-.06
-.00738444,-.1
-.00718444,-.14
-.00698444,-.14
-.00678444,-.14
-.00658444,-.06
-.00638444,-.1
-.00618444,-.14
-.00598444,-.1
-.00578444,-.1
-.00558444,-.14
-.00538444,-.06
-.00518444,-.1
-.00498444,-.14
-.00478444,-.14
-.00458444,-.14
-.00438444,-.06
-.00418444,-.14
-.00398444,-.1
-.00378444,-.06
-.00358444,-.1
-.00338444,-.1
-.00318444,-.14
-.00298444,-.1
-.00278444,-.1
-.00258444,-.1
-.00238444,-.14
-.00218444,-.14
-.00198444,-.14
-.00178444,-.1
-.00158444,-.1
-.00138444,-.1
-.00118444,-.1
-.000984442,-.02
-.000784442,-.1
-.000584442,-.1
-.000384442,-.06
-.000184442,.02
1.55579e-05,-.02
.000215558,.06
.000415558,.1
.000615558,.14
.000815558,.18
.00101556,.18
.00121556,.18
.00141556,.26
.00161556,.22
.00181556,.26
.00201556,.3
.00221556,.26
.00241556,.34
.00261556,.38
.00281556,.38
.00301556,.3
.00321556,.34
.00341556,.38
.00361556,.42
.00381556,.42
.00401556,.46
.00421556,.46
.00441556,.5
.00461556,.54
.00481556,.54
.00501556,.5
.00521556,.58
.00541556,.58
.00561556,.58
.00581556,.66
.00601556,.66
.00621556,.66
.00641556,.7
.00661556,.74
.00681556,.7
.00701556,.74
.00721556,.74
.00741556,.74
.00761556,.74
.00781556,.82
.00801556,.82
.00821556,.86
.00841556,.82
.00861556,.82
.00881556,.9
.00901556,.86
.00921556,.9
.00941556,.9
.00961556,.9
.00981556,.98
.0100156,.98
.0102156,1.02
.0104156,.98
.0106156,.98
.0108156,1.02
.0110156,1.02
.0112156,1.02
.0114156,1.06
.0116156,1.1
.0118156,1.06
.0120156,1.06
.0122156,1.14
.0124156,1.14
.0126156,1.14
.0128156,1.14
.0130156,1.18
.0132156,1.18
.0134156,1.18
.0136156,1.22
.0138156,1.26
.0140156,1.22
.0142156,1.22
.0144156,1.26
.0146156,1.3
.0148156,1.34
.0150156,1.3
.0152156,1.34
.0154156,1.34
.0156156,1.38
.0158156,1.38
.0160156,1.42
.0162156,1.3
.0164156,1.42
.0166156,1.42
.0168156,1.46
.0170156,1.42
.0172156,1.42
.0174156,1.46
.0176156,1.42
.0178156,1.46
.0180156,1.46
.0182156,1.46
.0184156,1.54
.0186156,1.54
.0188156,1.58
.0190156,1.54
.0192156,1.58
.0194156,1.58
.0196156,1.62
.0198156,1.62
.0200156,1.62
.0202156,1.62
.0204156,1.62
.0206156,1.62
.0208156,1.62
.0210156,1.7
.0212156,1.66
.0214156,1.66
.0216156,1.7
.0218156,1.74
.0220156,1.74
.0222156,1.74
.0224156,1.74
.0226156,1.74
.0228156,1.78
.0230156,1.86
.0232156,1.82
.0234156,1.78
.0236156,1.82
.0238156,1.86
.0240156,1.86
.0242156,1.82
.0244156,1.82
.0246156,1.86
.0248156,1.94
.0250156,1.94
.0252156,1.94
.0254156,1.94
.0256156,1.94
.0258156,1.9
.0260156,1.98
.0262156,1.94
.0264156,1.94
.0266156,1.98
