-.0999434,-.1
-.0989434,-.1
-.0979434,-.14
-.0969434,-.1
-.0959434,-.1
-.0949434,-.1
-.0939434,-.1
-.0929434,-.06
-.0919434,-.1
-.0909434,-.06
-.0899434,-.1
-.0889434,-.06
-.0879434,-.1
-.0869434,-.14
-.0859434,-.14
-.0849434,-.1
-.0839434,-.1
-.0829434,-.1
-.0819434,-.14
-.0809434,-.1
-.0799434,-.18
-.0789434,-.14
-.0779434,-.1
-.0769434,-.1
-.0759434,-.14
-.0749434,-.1
-.0739434,-.1
-.0729434,-.1
-.0719434,-.1
-.0709434,-.02
-.0699434,-.1
-.0689434,-.14
-.0679434,-.14
-.0669434,-.14
-.0659434,-.14
-.0649434,-.1
-.0639434,-.1
-.0629434,-.1
-.0619434,-.1
-.0609434,-.14
-.0599434,-.1
-.0589434,-.1
-.0579434,-.1
-.0569434,-.14
-.0559434,-.06
-.0549434,-.14
-.0539434,-.1
-.0529434,-.1
-.0519434,-.14
-.0509434,-.1
-.0499434,-.1
-.0489434,-.1
-.0479434,-.14
-.0469434,-.06
-.0459434,-.1
-.0449434,-.1
-.0439434,-.1
-.0429434,-.1
-.0419434,-.1
-.0409434,-.06
-.0399434,-.1
-.0389434,-.06
-.0379434,-.1
-.0369434,-.06
-.0359434,-.06
-.0349434,-.14
-.0339434,-.06
-.0329434,-.1
-.0319434,-.02
-.0309434,-.18
-.0299434,-.06
-.0289434,-.1
-.0279434,-.1
-.0269434,-.14
-.0259434,-.1
-.0249434,-.14
-.0239434,-.1
-.0229434,-.14
-.0219434,-.1
-.0209434,-.1
-.0199434,-.14
-.0189434,-.1
-.0179434,-.06
-.0169434,-.06
-.0159434,-.06
-.0149434,-.14
-.0139434,-.1
-.0129434,-.14
-.0119434,-.14
-.0109434,-.14
-.00994339,-.1
-.00894339,-.1
-.00794339,-.1
-.00694339,-.1
-.00594339,-.14
-.00494339,-.1
-.00394339,-.1
-.00294339,-.1
-.00194339,-.14
-.00094339,-.06
5.66101e-05,.1
.00105661,.38
.00205661,.46
.00305661,.66
.00405661,.82
.00505661,.94
.00605661,1.1
.00705661,1.26
.00805661,1.42
.00905661,1.5
.0100566,1.62
.0110566,1.74
.0120566,1.78
.0130566,1.98
.0140566,2.02
.0150566,2.1
.0160566,2.18
.0170566,2.22
.0180566,2.34
.0190566,2.42
.0200566,2.46
.0210566,2.54
.0220566,2.58
.0230566,2.7
.0240566,2.7
.0250566,2.78
.0260566,2.82
.0270566,2.78
.0280566,2.86
.0290566,2.9
.0300566,2.98
.0310566,2.98
.0320566,2.98
.0330566,3.1
.0340566,3.22
.0350566,3.18
.0360566,3.18
.0370566,3.22
.0380566,3.26
.0390566,3.3
.0400566,3.3
.0410566,3.34
.0420566,3.34
.0430566,3.42
.0440566,3.38
.0450566,3.42
.0460566,3.42
.0470566,3.5
.0480566,3.5
.0490566,3.5
.0500566,3.5
.0510566,3.5
.0520566,3.5
.0530566,3.58
.0540566,3.54
.0550566,3.54
.0560566,3.58
.0570566,3.58
.0580566,3.62
.0590566,3.66
.0600566,3.66
.0610566,3.62
.0620566,3.66
.0630566,3.62
.0640566,3.66
.0650566,3.7
.0660566,3.7
.0670566,3.74
.0680566,3.74
.0690566,3.7
.0700566,3.74
.0710566,3.74
.0720566,3.74
.0730566,3.74
.0740566,3.74
.0750566,3.82
.0760566,3.78
.0770566,3.74
.0780566,3.7
.0790566,3.78
.0800566,3.78
.0810566,3.78
.0820566,3.78
.0830566,3.78
.0840566,3.82
.0850566,3.82
.0860566,3.82
.0870566,3.82
.0880566,3.86
.0890566,3.82
.0900566,3.86
.0910566,3.82
.0920566,3.86
.0930566,3.82
.0940566,3.82
.0950566,3.78
.0960566,3.78
.0970566,3.86
.0980566,3.82
.0990566,3.82
.100057,3.86
.101057,3.86
.102057,3.82
.103057,3.82
.104057,3.86
.105057,3.86
.106057,3.86
.107057,3.9
.108057,3.86
.109057,3.86
.110057,3.9
.111057,3.9
.112057,3.86
.113057,3.82
.114057,3.86
.115057,3.86
.116057,3.86
.117057,3.82
.118057,3.86
.119057,3.86
.120057,3.9
.121057,3.86
.122057,3.82
.123057,3.86
.124057,3.9
.125057,3.9
.126057,3.9
.127057,3.86
.128057,3.9
.129057,3.9
.130057,3.9
.131057,3.9
.132057,3.9
.133057,3.82
.134057,3.9
.135057,3.86
.136057,3.9
.137057,3.9
.138057,3.86
.139057,3.9
.140057,3.9
.141057,3.9
.142057,3.9
.143057,3.9
.144057,3.86
.145057,3.9
.146057,3.86
.147057,3.86
.148057,3.86
.149057,3.9
.150057,3.9
.151057,3.9
.152057,3.86
.153057,3.86
.154057,3.9
.155057,3.9
.156057,3.86
.157057,3.9
.158057,3.86
.159057,3.98
.160057,3.9
.161057,3.86
.162057,3.9
.163057,3.9
.164057,3.9
.165057,3.9
.166057,3.9
.167057,3.86
.168057,3.9
.169057,3.86
.170057,3.9
.171057,3.9
.172057,3.94
.173057,3.9
.174057,3.86
.175057,3.9
.176057,3.9
.177057,3.86
.178057,3.94
.179057,3.9
.180057,3.9
.181057,3.9
.182057,3.9
.183057,3.9
.184057,3.86
.185057,3.86
.186057,3.9
.187057,3.94
.188057,3.86
.189057,3.9
.190057,3.9
.191057,3.9
.192057,3.86
.193057,3.9
.194057,3.98
.195057,3.9
.196057,3.9
.197057,3.9
.198057,3.9
.199057,3.9
.200057,3.86
.201057,3.9
.202057,3.86
.203057,3.86
.204057,3.86
.205057,3.9
.206057,3.9
.207057,3.86
.208057,3.9
.209057,3.9
.210057,3.94
.211057,3.9
.212057,3.9
.213057,3.9
.214057,3.86
.215057,3.9
.216057,3.94
.217057,3.86
.218057,3.9
.219057,3.86
.220057,3.86
.221057,3.86
.222057,3.9
.223057,3.9
.224057,3.9
.225057,3.9
.226057,3.9
.227057,3.86
.228057,3.9
.229057,3.86
.230057,3.9
.231057,3.9
.232057,3.94
.233057,3.86
.234057,3.98
.235057,3.9
.236057,3.9
.237057,3.94
.238057,3.94
.239057,3.9
.240057,3.9
.241057,3.86
.242057,3.9
.243057,3.98
.244057,3.9
.245057,3.9
.246057,3.9
.247057,3.9
.248057,3.86
.249057,3.9
.250057,3.94
.251057,3.9
.252057,3.98
.253057,3.9
.254057,3.9
.255057,3.9
.256057,3.94
.257057,3.9
.258057,3.86
.259057,3.9
.260057,3.9
.261057,3.9
.262057,3.9
.263057,3.9
.264057,3.9
.265057,3.94
.266057,3.9
.267057,3.94
.268057,3.9
.269057,3.86
.270057,3.86
.271057,3.9
.272057,3.9
.273057,3.9
.274057,3.9
.275057,3.9
.276057,3.86
.277057,3.74
.278057,3.66
.279057,3.5
.280057,3.34
.281057,3.22
.282057,2.62
.283057,2.46
.284057,2.34
.285057,2.26
.286057,2.1
.287057,1.98
.288057,1.9
.289057,1.82
.290057,1.66
.291057,1.58
.292057,1.5
.293057,1.42
.294057,1.3
.295057,1.34
.296057,1.18
