-.1,-.22
-.099,.02
-.098,-.22
-.097,.02
-.096,-.22
-.095,-.02
-.094,-.22
-.093,-.02
-.092,-.22
-.091,-.02
-.09,-.26
-.089,-.02
-.088,-.22
-.087,.02
-.086,-.22
-.085,-.02
-.084,-.22
-.083,.02
-.082,-.22
-.081,-.02
-.08,-.22
-.079,-.02
-.078,-.22
-.077,-.02
-.076,-.22
-.075,-.02
-.074,-.22
-.073,-.02
-.072,-.22
-.071,-.02
-.07,-.22
-.069,-.02
-.068,-.22
-.067,-.02
-.066,-.22
-.065,-.02
-.064,-.22
-.063,-.02
-.062,-.22
-.061,-.02
-.06,-.22
-.059,-.02
-.058,-.22
-.057,-.02
-.056,-.22
-.055,-.02
-.054,-.22
-.053,-.02
-.052,-.22
-.051,-.02
-.05,-.22
-.049,-.02
-.048,-.22
-.047,-.02
-.046,-.22
-.045,-.02
-.044,-.22
-.043,-.02
-.042,-.22
-.041,-.02
-.04,-.22
-.039,.02
-.038,-.22
-.037,-.02
-.036,-.22
-.035,-.02
-.034,-.22
-.033,-.02
-.032,-.22
-.031,-.02
-.03,-.22
-.029,-.02
-.028,-.22
-.027,-.02
-.026,-.22
-.025,-.02
-.024,-.22
-.023,-.02
-.022,-.22
-.021,-.02
-.02,-.22
-.019,-.02
-.018,-.22
-.017,-.02
-.016,-.22
-.015,-.02
-.014,-.22
-.013,-.02
-.012,-.26
-.011,-.02
-.01,-.22
-.009,-.02
-.008,-.22
-.007,-.02
-.006,-.22
-.005,-.02
-.004,-.22
-.003,-.02
-.002,-1.06
-.001,.22
0,-1.5
.001,1.42
.002,.1
.003,.5
.004,.3
.005,.66
.006,.5
.007,.86
.008,.7
.009,1.02
.01,.82
.011,1.22
.012,1.02
.013,1.34
.014,1.14
.015,1.5
.016,1.3
.017,1.62
.018,1.42
.019,1.74
.02,1.58
.021,1.86
.022,1.66
.023,1.98
.024,1.78
.025,2.1
.026,1.9
.027,2.18
.028,2.02
.029,2.3
.03,2.1
.031,2.42
.032,2.22
.033,2.5
.034,2.3
.035,2.58
.036,2.38
.037,2.62
.038,2.46
.039,2.7
.04,2.5
.041,2.7
.042,2.34
.043,2.7
.044,2.22
.045,2.5
.046,2.26
.047,2.54
.048,2.34
.049,2.58
.05,2.42
.051,2.66
.052,2.46
.053,2.74
.054,2.54
.055,2.82
.056,2.58
.057,2.86
.058,2.66
.059,2.9
.06,2.74
.061,2.98
.062,2.82
.063,3.06
.064,2.86
.065,3.14
.066,2.9
.067,3.22
.068,3.02
.069,3.3
.07,3.1
.071,3.34
.072,3.18
.073,3.42
.074,3.22
.075,3.5
.076,3.34
.077,3.54
.078,3.38
.079,3.62
.08,3.42
.081,3.7
.082,3.5
.083,3.74
.084,3.54
.085,3.82
.086,3.62
.087,3.86
.088,3.66
.089,3.9
.09,3.7
.091,3.98
.092,3.74
.093,3.98
.094,3.78
.095,4.02
.096,3.82
.097,4.02
.098,3.86
.099,4.1
.1,3.86
.101,4.1
.102,3.9
.103,4.14
.104,3.94
.105,4.14
.106,3.94
.107,4.18
.108,3.98
.109,4.18
.11,3.98
.111,4.18
.112,3.98
.113,4.18
.114,3.98
.115,4.22
.116,3.98
.117,4.22
.118,3.98
.119,4.22
.12,4.02
.121,4.26
.122,4.02
.123,4.26
.124,4.02
.125,4.26
.126,4.02
.127,4.26
.128,4.02
.129,4.26
.13,4.02
.131,4.26
.132,4.06
.133,4.26
.134,4.06
.135,4.26
.136,4.06
.137,4.26
.138,4.06
.139,4.3
.14,4.06
.141,4.3
.142,4.06
.143,4.3
.144,4.06
.145,4.26
.146,4.06
.147,4.3
.148,4.06
.149,4.3
.15,4.06
.151,4.3
.152,4.06
.153,4.3
.154,4.06
.155,4.3
.156,4.06
.157,4.3
.158,4.06
.159,4.3
.16,4.06
.161,4.3
.162,4.06
.163,4.3
.164,4.06
.165,4.3
.166,4.06
.167,4.3
.168,4.1
.169,4.3
.17,4.06
.171,4.3
.172,4.06
.173,4.3
.174,4.06
.175,4.3
.176,4.1
.177,4.3
.178,4.1
.179,4.3
.18,4.06
.181,4.3
.182,4.06
.183,4.3
.184,4.06
.185,4.3
.186,4.1
.187,4.3
.188,4.1
.189,4.3
.19,4.06
.191,4.3
.192,4.06
.193,4.3
.194,4.1
.195,4.3
.196,4.1
.197,4.3
.198,4.06
.199,4.3
.2,4.1
.201,4.3
.202,4.1
.203,4.3
.204,4.06
.205,4.3
.206,4.06
.207,4.3
.208,4.06
.209,4.3
.21,4.06
.211,4.3
.212,4.06
.213,4.3
.214,4.06
.215,4.3
.216,4.06
.217,4.3
.218,4.06
.219,4.3
.22,4.1
.221,4.3
.222,4.1
.223,4.3
.224,4.1
.225,4.3
.226,4.06
.227,4.3
.228,4.1
.229,4.3
.23,4.06
.231,4.3
.232,4.1
.233,4.3
.234,4.06
.235,4.3
.236,4.1
.237,4.3
.238,4.1
.239,4.3
.24,4.1
.241,4.3
.242,4.1
.243,4.3
.244,4.06
.245,4.3
.246,4.06
.247,4.3
.248,4.06
.249,4.3
.25,4.06
.251,4.3
.252,4.06
.253,4.3
.254,4.06
.255,4.3
.256,4.06
.257,4.3
.258,4.06
.259,4.3
.26,4.1
.261,4.3
.262,4.06
.263,4.3
